110802;BEAUM;Beaumont;6.97879;47.01341611111112;ST;;93552;2;;;;;;;;
104301;PIASI;Pierre-à-Sisier;6.83376111111111;46.96989805555556;ST;;71793;1;;;;;;;;
110901;ROUGT;Rouges-Terres;6.97776111111111;47.01248805555556;ST;;93553;1;;;;;;;;
110902;ROUGT;Rouges-Terres;6.977195;47.0122888888889;ST;;93553;2;;;;;;;;
120302;villa;Village;6.818475;46.969615;ST;;1203;2;;;;;;;;
120301;villa;Village;6.818475;46.969615;ST;;1203;1;;;;;;;;
111001;INDIE;Indiennes;6.99528305555556;47.00958305555556;ST;;93554;1;;;;;;;;
111002;INDIE;Indiennes;6.99507888888889;47.00964305555556;ST;;93554;2;;;;;;;;
120401;Chaga;Chambrelien, Gare;6.81296611111111;46.96766805555556;ST;;1204;1;;;;;;;;
111101;MARVI;Marin Village;7.00122388888889;47.00914611111112;ST;;93555;1;;;;;;;;
111102;MARVI;Marin Village;7.00084111111111;47.00922;ST;;93555;2;;;;;;;;
120502;sauge;La Sauge;6.81505;46.97370694444444;ST;;1205;2;;;;;;;;
120501;sauge;La Sauge;6.81498388888889;46.97374194444446;ST;;1205;1;;;;;;;;
111201;BLVU_M;Marin Centre;7.00450111111111;47.01061305555556;ST;;93556;1;;;;;;;;
111202;BLVU_M;Marin Centre;7.004575;47.0106038888889;ST;;93556;2;;;;;;;;
120601;carre;Carrefour;6.80998888888889;46.97830305555556;ST;;1206;1;;;;;;;;
111301;COUVI;Couviers;7.0059;47.00905111111112;ST;;93557;1;;;;;;;;
111302;COUVI;Couviers;7.00677694444445;47.00903694444446;ST;;93557;2;;;;;;;;
120702;ecole;école;6.80891888888889;46.978945;ST;;1207;2;;;;;;;;
111401;SERRI;Serrières;6.89927;46.98148305555556;ST;;93558;1;;;;;;;;
120801;erabl;L'Erable;6.81188305555556;46.98202805555556;ST;;1208;1;;;;;;;;
111501;CASEL;Caselle;6.90071111111111;46.98639194444444;ST;;93559;1;;;;;;;;
111502;CASEL;Caselle;6.90071111111111;46.98645194444446;ST;;93559;2;;;;;;;;
111601;BATTI;Battieux;6.90185694444445;46.98226;ST;;93560;1;;;;;;;;
111602;BATTI;Battieux;6.90268305555556;46.98246694444446;ST;;93560;2;;;;;;;;
103601;GAREFU;Neuchâtel-Gare;6.93572888888889;46.9964738888889;ST;;30791;1;;;;;;;;
111701;DRAIZ;Draizes;6.9016;46.98916611111112;ST;;93561;1;;;;;;;;
111702;DRAIZ;Draizes;6.903065;46.98928;ST;;93561;2;;;;;;;;
103701;UNIVFU;Université;6.9376;46.9942038888889;ST;;30792;1;;;;;;;;
111801;TIVOL;Tivoli;6.90573305555556;46.98348305555556;ST;;93562;1;;;;;;;;
111802;TIVOL;Tivoli;6.90665805555556;46.98367305555556;ST;;93562;2;;;;;;;;
111902;BEAUR;Beauregard;6.90947111111111;46.98868305555556;ST;;93563;2;;;;;;;;
111901;BEAUR;Beauregard;6.91016694444445;46.98838305555556;ST;;93563;1;;;;;;;;
112001;PPAR;Pont des Parcs;6.90991805555556;46.99030694444446;ST;;93564;1;;;;;;;;
112002;PPAR;Pont des Parcs;6.90901111111111;46.9901888888889;ST;;93564;2;;;;;;;;
112101;GPIER;Grise-Pierre;6.91003611111111;46.98481111111112;ST;;93565;1;;;;;;;;
112102;GPIER;Grise-Pierre;6.91003611111111;46.98471694444444;ST;;93565;2;;;;;;;;
103801;TROIS;Trois-Chênes;6.91183305555556;47.00097611111112;ST;;63566;1;;;;;;;;
103802;TROIS;Trois-Chênes;6.91189194444445;47.00098;ST;;63566;2;;;;;;;;
103803;TROIS;Trois-Chênes;6.91203305555556;47.00103305555556;ST;;63566;3;;;;;;;;
112201;POUDR;Poudrières;6.91308388888889;46.98874805555556;ST;;93567;1;;;;;;;;
112202;POUDR;Poudrières;6.91305;46.98878305555556;ST;;93567;2;;;;;;;;
